R_fighter,B_fighter,Format,Referee,date,location,Fight_type,Winner,Title,weight_class,R_hst_SIG_STR._attempted,R_hst_SIG_STR._succeeded,R_hst_TOTAL_STR._attempted,R_hst_TOTAL_STR._succeeded,R_hst_TD_attempted,R_hst_TD_succeeded,R_hst_HEAD_attempted,R_hst_HEAD_succeeded,R_hst_BODY_attempted,R_hst_BODY_succeeded,R_hst_LEG_attempted,R_hst_LEG_succeeded,R_hst_DISTANCE_attempted,R_hst_DISTANCE_succeeded,R_hst_CLINCH_attempted,R_hst_CLINCH_succeeded,R_hst_GROUND_attempted,R_hst_GROUND_succeeded,R_hst_KD,R_hst_SIG_STR_pct,R_hst_TD_pct,R_hst_SUB_ATT,R_hst_PASS,R_hst_REV,B_hst_SIG_STR._attempted,B_hst_SIG_STR._succeeded,B_hst_TOTAL_STR._attempted,B_hst_TOTAL_STR._succeeded,B_hst_TD_attempted,B_hst_TD_succeeded,B_hst_HEAD_attempted,B_hst_HEAD_succeeded,B_hst_BODY_attempted,B_hst_BODY_succeeded,B_hst_LEG_attempted,B_hst_LEG_succeeded,B_hst_DISTANCE_attempted,B_hst_DISTANCE_succeeded,B_hst_CLINCH_attempted,B_hst_CLINCH_succeeded,B_hst_GROUND_attempted,B_hst_GROUND_succeeded,B_hst_KD,B_hst_SIG_STR_pct,B_hst_TD_pct,B_hst_SUB_ATT,B_hst_PASS,B_hst_REV,R_Stance,R_Height(cm),R_Weight(kg),R_Reach(cm),B_Stance,B_Height(cm),B_Weight(kg),B_Reach(cm),R_age,B_age,R_experience,B_experience,R_title_experience,B_title_experience,R_KO,B_KO,R_sub,B_sub,R_winning,B_winning,R_title_winning,B_title_winning
Jon Jones,Chael Sonnen,5 Rnd (5-5-5-5-5),Keith Peterson,2013-04-27,"Newark, New Jersey, USA",UFC Light Heavyweight Title Bout,Jon Jones,True,Heavyweight,85.08333333333333,44.333333333333336,101.33333333333333,58.833333333333336,3.0,1.9166666666666667,58.083333333333336,25.5,14.333333333333334,9.666666666666666,12.666666666666666,9.166666666666666,52.833333333333336,22.0,12.416666666666666,8.25,19.833333333333332,14.083333333333334,0.3333333333333333,0.5549999999999999,0.6741666666666667,0.6666666666666666,1.8333333333333333,0.0,78.36363636363636,36.0,177.9090909090909,123.27272727272727,5.909090909090909,3.1818181818181817,61.27272727272727,23.09090909090909,8.0,5.363636363636363,9.090909090909092,7.545454545454546,38.72727272727273,11.181818181818182,7.909090909090909,5.818181818181818,31.727272727272727,19.0,0.0,0.49545454545454537,0.4981818181818181,0.18181818181818182,2.6363636363636362,0.09090909090909091,Orthodox,193.04,92.98636,198.1882,Southpaw,185.42,92.98636,190.14909999999998,26.0,36.0,12,11,5,2,0.25,0.0,0.4166666666666667,0.09090909090909091,0.9166666666666666,0.5454545454545454,1.0,0.0
Michael Bisping,Alan Belcher,3 Rnd (5-5-5),Herb Dean,2013-04-27,"Newark, New Jersey, USA",Middleweight Bout,Michael Bisping,False,Middleweight,119.61111111111111,47.44444444444444,139.22222222222223,64.66666666666667,3.1666666666666665,1.4444444444444444,105.0,35.5,9.555555555555555,7.444444444444445,5.055555555555555,4.5,95.38888888888889,33.22222222222222,11.88888888888889,7.444444444444445,12.333333333333334,6.777777777777778,0.2222222222222222,0.40611111111111114,0.3711111111111111,0.2777777777777778,0.8333333333333334,0.1111111111111111,52.785714285714285,24.5,63.642857142857146,34.57142857142857,0.8571428571428571,0.2857142857142857,40.07142857142857,14.285714285714286,5.357142857142857,3.857142857142857,7.357142857142857,6.357142857142857,39.642857142857146,15.928571428571429,5.857142857142857,4.142857142857143,7.285714285714286,4.428571428571429,0.21428571428571427,0.41071428571428575,0.18857142857142858,0.5714285714285714,0.6428571428571429,0.14285714285714285,Orthodox,185.42,83.91452,190.14909999999998,Orthodox,187.96,83.91452,192.8288,34.0,29.0,18,14,1,0,0.4444444444444444,0.35714285714285715,0.0,0.21428571428571427,0.7222222222222222,0.6428571428571429,1.0,
Roy Nelson,Cheick Kongo,3 Rnd (5-5-5),Kevin Mulhall,2013-04-27,"Newark, New Jersey, USA",Heavyweight Bout,Roy Nelson,False,Heavyweight,50.375,20.125,62.75,31.875,1.625,0.375,46.75,17.125,2.25,1.75,1.375,1.25,38.75,13.375,6.875,3.0,4.75,3.75,0.5,0.4175,0.1875,0.125,0.5,0.0,57.705882352941174,33.529411764705884,86.11764705882354,59.8235294117647,2.235294117647059,1.411764705882353,34.705882352941174,14.882352941176471,10.294117647058824,8.882352941176471,12.705882352941176,9.764705882352942,31.58823529411765,12.411764705882353,14.470588235294118,12.588235294117647,11.647058823529411,8.529411764705882,0.23529411764705882,0.5747058823529413,0.4258823529411765,0.17647058823529413,0.7058823529411765,0.17647058823529413,Orthodox,182.88,119.294696,187.46939999999998,Orthodox,193.04,108.86207999999999,198.1882,37.0,38.0,8,17,1,0,0.625,0.4117647058823529,0.0,0.0,0.625,0.6470588235294118,1.0,
Phil Davis,Vinny Magalhaes,3 Rnd (5-5-5),Dan Miragliotta,2013-04-27,"Newark, New Jersey, USA",Light Heavyweight Bout,Phil Davis,False,Heavyweight,80.875,35.0,110.375,59.5,5.125,2.5,55.125,17.25,18.5,13.0,7.25,4.75,44.375,11.0,8.0,6.0,28.5,18.0,0.0,0.48625,0.5137499999999999,0.75,4.875,0.0,62.333333333333336,17.666666666666668,67.33333333333333,21.666666666666668,2.0,1.0,48.666666666666664,8.0,10.333333333333334,8.0,3.3333333333333335,1.6666666666666667,49.333333333333336,10.0,5.333333333333333,4.0,7.666666666666667,3.6666666666666665,0.0,0.39999999999999997,0.33,0.6666666666666666,1.6666666666666667,0.0,Orthodox,187.96,92.98636,192.8288,Orthodox,190.5,92.98636,195.5085,29.0,29.0,8,3,0,1,0.0,0.0,0.375,0.3333333333333333,0.75,0.3333333333333333,,0.0
Jim Miller,Pat Healy,3 Rnd (5-5-5),Herb Dean,2013-04-27,"Newark, New Jersey, USA",Lightweight Bout,draw,False,Lightweight,79.57142857142857,28.857142857142858,99.57142857142857,46.642857142857146,3.357142857142857,1.5,64.71428571428571,18.5,8.571428571428571,5.428571428571429,6.285714285714286,4.928571428571429,58.785714285714285,16.571428571428573,10.428571428571429,6.214285714285714,10.357142857142858,6.071428571428571,0.21428571428571427,0.33714285714285713,0.455,2.0714285714285716,2.0,0.14285714285714285,26.0,13.0,33.0,20.0,1.0,0.0,21.0,8.0,3.0,3.0,2.0,2.0,21.0,9.0,5.0,4.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Southpaw,172.72,70.30676,176.7506,Orthodox,182.88,70.30676,187.46939999999998,30.0,30.0,14,1,0,0,0.14285714285714285,0.0,0.2857142857142857,0.0,0.7857142857142857,0.0,,
Rustam Khabilov,Yancy Medeiros,3 Rnd (5-5-5),Dan Miragliotta,2013-04-27,"Newark, New Jersey, USA",Lightweight Bout,Rustam Khabilov,False,Lightweight,19.0,13.0,25.0,19.0,6.0,5.0,18.0,12.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,13.0,11.0,0.0,0.68,0.83,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,172.72,70.30676,176.7506,Orthodox,177.8,70.30676,182.11,26.0,26.0,1,0,0,0,1.0,,0.0,,1.0,,,
Gian Villante,Ovince Saint Preux,3 Rnd (5-5-5),Kevin Mulhall,2013-04-27,"Newark, New Jersey, USA",Light Heavyweight Bout,Ovince Saint Preux,False,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,190.5,92.98636,195.5085,Southpaw,190.5,92.98636,195.5085,28.0,30.0,0,0,0,0,,,,,,,,
Sara McMann,Sheila Gaff,3 Rnd (5-5-5),Gasper Oliver,2013-04-27,"Newark, New Jersey, USA",Women's Bantamweight Bout,Sara McMann,False,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,167.64000000000001,61.23492,171.3912,Orthodox,165.1,61.23492,168.7115,33.0,23.0,0,0,0,0,,,,,,,,
Bryan Caraway,Johnny Bedford,3 Rnd (5-5-5),Keith Peterson,2013-04-27,"Newark, New Jersey, USA",Bantamweight Bout,Bryan Caraway,False,Bantamweight,62.333333333333336,23.666666666666668,112.0,61.0,8.0,2.6666666666666665,54.666666666666664,17.333333333333332,3.6666666666666665,2.6666666666666665,4.0,3.6666666666666665,55.0,19.666666666666668,4.333333333333333,2.3333333333333335,3.0,1.6666666666666667,0.0,0.35999999999999993,0.49666666666666665,1.0,4.333333333333333,0.0,100.0,58.0,150.5,100.0,3.5,2.5,75.0,38.5,21.0,16.5,4.0,3.0,35.0,13.0,14.0,11.0,51.0,34.0,1.5,0.5700000000000001,0.8300000000000001,0.0,5.5,0.0,Orthodox,172.72,61.23492,176.7506,Orthodox,177.8,61.23492,182.11,29.0,30.0,3,2,0,0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,1.0,,
Leonard Garcia,Cody McKenzie,3 Rnd (5-5-5),Dan Miragliotta,2013-04-27,"Newark, New Jersey, USA",Featherweight Bout,Cody McKenzie,False,Featherweight,162.25,39.875,186.75,59.875,1.5,0.5,141.125,26.0,11.75,6.625,9.375,7.25,153.0,34.75,6.125,3.125,3.125,2.0,0.125,0.29875,0.14500000000000002,0.375,0.75,0.625,26.0,6.6,40.6,21.0,2.0,0.6,22.8,4.6,1.4,0.8,1.8,1.2,23.0,5.0,1.6,0.8,1.4,0.8,0.0,0.17200000000000001,0.244,1.0,0.4,0.6,Orthodox,177.8,65.77083999999999,182.11,Switch,182.88,70.30676,187.46939999999998,34.0,25.0,8,5,0,0,0.0,0.0,0.125,0.4,0.25,0.4,,
Steven Siler,Kurt Holobaugh,3 Rnd (5-5-5),Gasper Oliver,2013-04-27,"Newark, New Jersey, USA",Featherweight Bout,Steven Siler,False,Featherweight,104.5,45.0,139.75,79.0,2.5,0.5,83.5,25.75,15.0,14.25,6.0,5.0,76.5,24.25,26.75,19.5,1.25,1.25,0.0,0.49,0.1225,1.25,0.75,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,180.34,65.77083999999999,184.7897,Orthodox,180.34,70.30676,184.7897,26.0,27.0,4,0,0,0,0.0,,0.25,,0.75,,,
Benson Henderson,Gilbert Melendez,5 Rnd (5-5-5-5-5),John McCarthy,2013-04-20,"San Jose, California, USA",UFC Lightweight Title Bout,Benson Henderson,True,Lightweight,162.66666666666666,72.66666666666667,208.16666666666666,114.16666666666667,5.333333333333333,3.5,117.66666666666667,38.0,27.333333333333332,21.5,17.666666666666668,13.166666666666666,101.0,33.166666666666664,24.333333333333332,16.5,37.333333333333336,23.0,0.3333333333333333,0.4483333333333333,0.6150000000000001,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Southpaw,175.26,77.11064,179.4303,Orthodox,175.26,65.77083999999999,179.4303,29.0,31.0,6,0,3,0,0.0,,0.0,,1.0,,1.0,
Frank Mir,Daniel Cormier,3 Rnd (5-5-5),Herb Dean,2013-04-20,"San Jose, California, USA",Heavyweight Bout,Daniel Cormier,False,Heavyweight,25.25,12.6,35.15,21.65,2.05,0.95,18.35,6.45,4.3,3.8,2.6,2.35,14.45,5.2,4.65,3.95,6.15,3.45,0.3,0.5155,0.326,1.0,1.1,0.05,,,,,,,,,,,,,,,,,,,,,,,,,Southpaw,190.5,119.748288,195.5085,Orthodox,180.34,106.59412,184.7897,34.0,34.0,20,0,5,0,0.15,,0.4,,0.7,,0.4,
Nate Diaz,Josh Thomson,3 Rnd (5-5-5),Mike Beltran,2013-04-20,"San Jose, California, USA",Lightweight Bout,Josh Thomson,False,Lightweight,103.05882352941177,43.94117647058823,139.76470588235293,76.6470588235294,3.235294117647059,0.8235294117647058,86.23529411764706,31.88235294117647,11.0,7.294117647058823,5.823529411764706,4.764705882352941,86.0,31.941176470588236,13.470588235294118,9.529411764705882,3.588235294117647,2.4705882352941178,0.17647058823529413,0.43,0.3223529411764706,1.2941176470588236,0.8235294117647058,0.35294117647058826,36.0,21.333333333333332,60.333333333333336,44.666666666666664,2.3333333333333335,1.6666666666666667,20.666666666666668,9.333333333333334,4.333333333333333,3.0,11.0,9.0,22.0,11.333333333333334,5.666666666666667,4.666666666666667,8.333333333333334,5.333333333333333,0.3333333333333333,0.5933333333333333,0.7733333333333334,0.0,0.3333333333333333,0.0,Southpaw,182.88,77.11064,187.46939999999998,Orthodox,177.8,70.30676,182.11,28.0,35.0,17,3,2,0,0.058823529411764705,0.3333333333333333,0.47058823529411764,0.0,0.6470588235294118,0.6666666666666666,0.5,
Matt Brown,Jordan Mein,3 Rnd (5-5-5),John McCarthy,2013-04-20,"San Jose, California, USA",Welterweight Bout,Matt Brown,False,Welterweight,52.714285714285715,30.428571428571427,76.71428571428571,51.714285714285715,2.2857142857142856,1.0714285714285714,35.714285714285715,16.5,11.5,9.714285714285714,5.5,4.214285714285714,33.214285714285715,15.571428571428571,11.285714285714286,9.142857142857142,8.214285714285714,5.714285714285714,0.42857142857142855,0.5907142857142859,0.4614285714285714,1.2142857142857142,0.8571428571428571,0.21428571428571427,53.0,29.0,53.0,29.0,0.0,0.0,49.0,25.0,4.0,4.0,0.0,0.0,35.0,16.0,18.0,13.0,0.0,0.0,1.0,0.54,0.0,0.0,0.0,0.0,Orthodox,182.88,77.11064,187.46939999999998,Orthodox,182.88,77.11064,187.46939999999998,32.0,24.0,14,1,0,0,0.42857142857142855,1.0,0.07142857142857142,0.0,0.6428571428571429,1.0,,
Chad Mendes,Darren Elkins,3 Rnd (5-5-5),Herb Dean,2013-04-20,"San Jose, California, USA",Featherweight Bout,Chad Mendes,False,Featherweight,47.8,24.4,54.6,30.2,4.4,1.8,32.8,13.8,3.4,2.4,11.6,8.2,37.8,16.6,1.2,1.2,8.8,6.6,0.4,0.6500000000000001,0.27999999999999997,0.0,0.6,0.0,82.28571428571429,28.428571428571427,131.14285714285714,70.14285714285714,4.0,1.5714285714285714,74.71428571428571,23.571428571428573,6.857142857142857,4.142857142857143,0.7142857142857143,0.7142857142857143,62.57142857142857,15.714285714285714,4.285714285714286,2.7142857142857144,15.428571428571429,10.0,0.14285714285714285,0.2785714285714286,0.4171428571428572,1.4285714285714286,2.4285714285714284,0.0,Orthodox,167.64000000000001,65.77083999999999,171.3912,Orthodox,177.8,65.77083999999999,182.11,28.0,29.0,5,7,1,0,0.4,0.2857142857142857,0.0,0.0,0.8,0.8571428571428571,0.0,
Francis Carmont,Lorenz Larkin,3 Rnd (5-5-5),Mike Beltran,2013-04-20,"San Jose, California, USA",Middleweight Bout,Francis Carmont,False,Middleweight,49.0,29.25,68.5,47.25,2.75,1.25,33.25,16.75,12.5,9.5,3.25,3.0,23.5,8.75,12.5,10.25,13.0,10.25,0.25,0.6275000000000001,0.375,1.0,2.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,190.5,92.98636,195.5085,Orthodox,180.34,77.11064,184.7897,32.0,27.0,4,0,0,0,0.0,,0.5,,1.0,,,
Ramsey Nijem,Myles Jury,3 Rnd (5-5-5),John McCarthy,2013-04-20,"San Jose, California, USA",Lightweight Bout,Myles Jury,False,Lightweight,66.5,31.25,121.5,78.0,6.75,3.5,56.5,25.0,6.5,3.75,3.5,2.5,43.75,16.75,7.5,4.0,15.25,10.5,0.25,0.4275,0.35,1.0,2.5,0.0,85.0,34.0,129.0,68.5,3.0,1.5,71.0,26.5,3.0,1.0,11.0,6.5,46.5,11.0,1.0,1.0,37.5,22.0,0.0,0.35,0.25,1.0,3.5,0.0,Orthodox,180.34,70.30676,184.7897,Orthodox,177.8,65.77083999999999,182.11,25.0,24.0,4,2,1,0,0.25,0.0,0.0,0.5,0.75,1.0,0.0,
Joseph Benavidez,Darren Uyenoyama,3 Rnd (5-5-5),Herb Dean,2013-04-20,"San Jose, California, USA",Flyweight Bout,Joseph Benavidez,False,Flyweight,149.2,46.6,161.4,57.4,7.2,1.2,103.2,22.0,25.2,14.2,20.8,10.4,136.8,38.8,10.0,6.2,2.4,1.6,0.2,0.336,0.098,0.6,2.4,0.0,30.5,11.0,77.5,50.0,1.5,1.0,21.0,5.5,6.0,3.0,3.5,2.5,22.5,6.0,2.5,1.5,5.5,3.5,0.0,0.495,0.33,1.5,2.0,1.0,Southpaw,162.56,56.699,166.0318,Orthodox,167.64000000000001,56.699,171.3912,29.0,34.0,5,2,1,0,0.2,0.0,0.0,0.5,0.8,1.0,0.0,
Tim Means,Jorge Masvidal,3 Rnd (5-5-5),Mike Beltran,2013-04-20,"San Jose, California, USA",Lightweight Bout,Jorge Masvidal,False,Lightweight,106.0,54.5,116.0,64.0,0.0,0.0,86.5,37.0,18.0,16.0,1.5,1.5,69.5,27.5,19.0,14.5,17.5,12.5,1.0,0.5449999999999999,0.0,0.0,0.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,187.96,77.11064,192.8288,Orthodox,180.34,77.11064,184.7897,29.0,28.0,2,0,0,0,0.5,,0.0,,1.0,,,
TJ Dillashaw,Hugo Viana,3 Rnd (5-5-5),John McCarthy,2013-04-20,"San Jose, California, USA",Bantamweight Bout,TJ Dillashaw,False,Bantamweight,52.0,30.0,74.25,50.0,3.25,1.75,41.0,22.75,4.0,2.5,7.0,4.75,20.75,5.5,4.5,3.5,26.75,21.0,0.25,0.3825,0.435,1.5,2.75,0.0,90.0,43.5,100.0,52.0,0.0,0.0,66.0,24.5,21.0,16.5,3.0,2.5,79.5,38.5,6.0,2.5,4.5,2.5,1.5,0.51,0.0,0.0,0.0,0.0,Orthodox,167.64000000000001,56.699,171.3912,Orthodox,167.64000000000001,61.23492,171.3912,27.0,31.0,4,2,1,0,0.25,0.5,0.25,0.0,0.75,1.0,0.0,
Anthony Njokuani,Roger Bowling,3 Rnd (5-5-5),Herb Dean,2013-04-20,"San Jose, California, USA",Lightweight Bout,Anthony Njokuani,False,Lightweight,147.2,67.4,155.2,75.0,1.2,0.6,94.6,31.8,31.8,19.8,20.8,15.8,129.4,55.4,16.2,11.2,1.6,0.8,0.0,0.43999999999999995,0.332,0.2,0.0,0.2,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,185.42,70.30676,190.14909999999998,Orthodox,175.26,70.30676,179.4303,33.0,30.0,5,0,0,0,0.0,,0.0,,0.4,,,
Clifford Starks,Yoel Romero,3 Rnd (5-5-5),Mike Beltran,2013-04-20,"San Jose, California, USA",Middleweight Bout,Yoel Romero,False,Middleweight,59.0,21.0,104.0,58.0,1.5,1.5,56.0,19.5,3.0,1.5,0.0,0.0,48.5,16.0,2.5,1.5,8.0,3.5,0.0,0.375,0.5,0.0,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,182.88,83.91452,187.46939999999998,Southpaw,182.88,83.91452,187.46939999999998,32.0,36.0,2,0,0,0,0.0,,0.0,,0.5,,,
Urijah Faber,Scott Jorgensen,5 Rnd (5-5-5-5-5),Steve Mazzagatti,2013-04-13,"Las Vegas, Nevada, USA",Bantamweight Bout,Urijah Faber,False,Bantamweight,108.6,42.4,117.6,50.8,4.6,0.8,87.6,30.4,15.4,8.0,5.6,4.0,82.0,27.0,8.2,5.0,18.4,10.4,0.2,0.47000000000000003,0.27599999999999997,0.4,0.8,0.4,99.8,38.0,111.8,49.6,3.6,1.2,85.4,26.2,8.2,6.4,6.2,5.4,88.2,30.0,5.4,3.4,6.2,4.6,0.0,0.454,0.4,0.2,0.8,0.0,Orthodox,167.64000000000001,61.23492,171.3912,Orthodox,165.1,61.23492,168.7115,34.0,31.0,5,5,2,0,0.0,0.2,0.4,0.2,0.6,0.6,0.0,
Uriah Hall,Kelvin Gastelum,3 Rnd (5-5-5),Herb Dean,2013-04-13,"Las Vegas, Nevada, USA",Ultimate Fighter 17 Middleweight Tournament Title Bout,Kelvin Gastelum,True,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,182.88,83.91452,187.46939999999998,Southpaw,175.26,83.91452,179.4303,29.0,21.0,0,0,0,0,,,,,,,,
Miesha Tate,Cat Zingano,3 Rnd (5-5-5),Kim Winslow,2013-04-13,"Las Vegas, Nevada, USA",Women's Bantamweight Bout,Cat Zingano,False,Bantamweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,167.64000000000001,61.23492,171.3912,Southpaw,167.64000000000001,65.77083999999999,171.3912,27.0,31.0,0,0,0,0,,,,,,,,
Travis Browne,Gabriel Gonzaga,3 Rnd (5-5-5),Chris Tognoni,2013-04-13,"Las Vegas, Nevada, USA",Heavyweight Bout,Travis Browne,False,Heavyweight,45.833333333333336,19.166666666666668,51.166666666666664,23.833333333333332,1.5,1.1666666666666667,33.5,10.333333333333334,5.5,3.1666666666666665,6.833333333333333,5.666666666666667,32.166666666666664,10.166666666666666,5.166666666666667,3.8333333333333335,8.5,5.166666666666667,0.3333333333333333,0.43166666666666664,0.5266666666666667,0.3333333333333333,1.6666666666666667,0.0,31.214285714285715,14.428571428571429,41.0,23.428571428571427,2.5,1.2857142857142858,24.5,8.857142857142858,2.7857142857142856,2.2857142857142856,3.9285714285714284,3.2857142857142856,20.642857142857142,7.357142857142857,3.4285714285714284,2.4285714285714284,7.142857142857143,4.642857142857143,0.35714285714285715,0.5114285714285715,0.5778571428571428,0.7142857142857143,1.6428571428571428,0.0,Orthodox,198.12,115.66596,203.5476,Orthodox,187.96,109.76926399999999,192.8288,31.0,34.0,6,14,0,1,0.3333333333333333,0.35714285714285715,0.16666666666666666,0.2857142857142857,0.6666666666666666,0.6428571428571429,,0.0
Bubba McDaniel,Gilbert Smith,3 Rnd (5-5-5),Steve Mazzagatti,2013-04-13,"Las Vegas, Nevada, USA",Middleweight Bout,Bubba McDaniel,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Southpaw,190.5,83.91452,195.5085,Southpaw,175.26,83.91452,179.4303,30.0,32.0,0,0,0,0,,,,,,,,
Josh Samman,Kevin Casey,3 Rnd (5-5-5),Herb Dean,2013-04-13,"Las Vegas, Nevada, USA",Middleweight Bout,Josh Samman,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,190.5,83.91452,195.5085,Southpaw,180.34,83.91452,184.7897,25.0,32.0,0,0,0,0,,,,,,,,
Luke Barnatt,Collin Hart,3 Rnd (5-5-5),Kim Winslow,2013-04-13,"Las Vegas, Nevada, USA",Middleweight Bout,Luke Barnatt,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,198.12,83.91452,203.5476,Orthodox,185.42,83.91452,190.14909999999998,25.0,24.0,0,0,0,0,,,,,,,,
Dylan Andrews,Jimmy Quinlan,3 Rnd (5-5-5),Chris Tognoni,2013-04-13,"Las Vegas, Nevada, USA",Middleweight Bout,Dylan Andrews,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switch,185.42,83.91452,190.14909999999998,Orthodox,182.88,83.91452,187.46939999999998,33.0,27.0,0,0,0,0,,,,,,,,
Bristol Marunde,Clint Hester,3 Rnd (5-5-5),Steve Mazzagatti,2013-04-13,"Las Vegas, Nevada, USA",Middleweight Bout,Clint Hester,False,Middleweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,185.42,77.11064,190.14909999999998,Orthodox,187.96,92.98636,192.8288,31.0,26.0,0,0,0,0,,,,,,,,
Cole Miller,Bart Palaszewski,3 Rnd (5-5-5),Herb Dean,2013-04-13,"Las Vegas, Nevada, USA",Featherweight Bout,Cole Miller,False,Featherweight,94.5,33.0,105.75,42.833333333333336,1.3333333333333333,0.3333333333333333,80.75,23.666666666666668,9.333333333333334,5.416666666666667,4.416666666666667,3.9166666666666665,81.25,24.5,6.916666666666667,4.25,6.333333333333333,4.25,0.25,0.32666666666666666,0.12083333333333333,1.6666666666666667,1.5833333333333333,0.5,87.66666666666667,26.666666666666668,92.66666666666667,31.0,0.0,0.0,65.33333333333333,14.0,6.0,3.3333333333333335,16.333333333333332,9.333333333333334,85.33333333333333,25.0,2.0,1.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2966666666666667,0.0,1.0,0.0,0.0,Orthodox,185.42,65.77083999999999,190.14909999999998,Orthodox,175.26,65.77083999999999,179.4303,29.0,30.0,12,3,0,0,0.08333333333333333,0.3333333333333333,0.4166666666666667,0.0,0.5833333333333334,0.3333333333333333,,
Sam Sicilia,Maximo Blanco,3 Rnd (5-5-5),Kim Winslow,2013-04-13,"Las Vegas, Nevada, USA",Featherweight Bout,Maximo Blanco,False,Featherweight,94.5,36.0,105.5,45.0,0.5,0.5,80.0,25.5,13.0,10.0,1.5,0.5,80.5,27.0,2.5,1.5,11.5,7.5,0.0,0.375,0.5,0.0,0.0,0.0,78.0,18.0,78.0,18.0,3.0,0.0,59.0,9.0,10.0,4.0,9.0,5.0,74.0,17.0,3.0,1.0,1.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,Orthodox,172.72,65.77083999999999,176.7506,Orthodox,172.72,65.77083999999999,176.7506,27.0,30.0,2,1,0,0,0.5,0.0,0.0,0.0,0.5,0.0,,
Justin Lawrence,Daniel Pineda,3 Rnd (5-5-5),Chris Tognoni,2013-04-13,"Las Vegas, Nevada, USA",Featherweight Bout,Daniel Pineda,False,Featherweight,122.5,43.0,127.5,45.5,3.5,1.0,104.0,35.0,14.5,5.5,4.0,2.5,115.0,39.0,3.5,2.5,4.0,1.5,0.5,0.345,0.29000000000000004,0.0,0.0,0.0,36.25,17.0,51.0,28.5,1.0,0.5,32.25,13.75,1.75,1.5,2.25,1.75,28.75,11.0,2.5,1.75,5.0,4.25,0.25,0.5375000000000001,0.3325,0.75,1.0,0.5,Orthodox,172.72,65.77083999999999,176.7506,Orthodox,170.18,65.77083999999999,174.0709,23.0,28.0,2,4,0,0,0.5,0.0,0.0,0.5,0.5,0.5,,
Gegard Mousasi,Ilir Latifi,3 Rnd (5-5-5),Marc Goddard,2013-04-06,"Stockholm, Sweden",Light Heavyweight Bout,Gegard Mousasi,False,Heavyweight,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Orthodox,187.96,83.91452,192.8288,Orthodox,177.8,92.98636,182.11,28.0,30.0,0,0,0,0,,,,,,,,
Ryan Couture,Ross Pearson,3 Rnd (5-5-5),Leon Roberts,2013-04-06,"Stockholm, Sweden",Lightweight Bout,Ross Pearson,False,Lightweight,,,,,,,,,,,,,,,,,,,,,,,,,129.0,52.44444444444444,144.0,65.77777777777777,3.111111111111111,0.8888888888888888,102.11111111111111,32.22222222222222,16.555555555555557,11.777777777777779,10.333333333333334,8.444444444444445,108.11111111111111,38.44444444444444,18.11111111111111,12.666666666666666,2.7777777777777777,1.3333333333333333,0.2222222222222222,0.42,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,Orthodox,177.8,70.30676,182.11,Orthodox,172.72,70.30676,176.7506,31.0,29.0,0,9,0,1,,0.2222222222222222,,0.0,,0.6666666666666666,,1.0
